candidate_id,intention_mention_1,intention_mention_2,intention_mention_3,intention_mention_4,intention_mention_5,intention_mention_6,intention_mention_7,poll_type_id,population
JB,8,23,13,30,26,,,pt2,absentionists
EP,4,27,17,17,35,,,pt2,absentionists
MLP,7,19,16,33,25,,,pt2,absentionists
GA,2,25,25,33,,,,pt2,absentionists
GD,4,10,15,64,,,,pt2,absentionists
